Material,Thickness (mm),Label,Group,Mean,StdDev,Min,Max,X,Y
Air-Background,0,BKG,BKG,0.812,0,0.812,0.812,598.088,240.441
HAAP-Bone Equivalent,N/A,BONE,BONE,0.476,0,0.476,0.476,1143.971,264.912
Flexible 50A,25.4,A1,A,0.706,0,0.706,0.706,1342,88
Flexible 50A,25.4,A2,A,0.702,0,0.702,0.702,1262.697,92.411
Flexible 50A,25.4,A3,A,0.69,0,0.69,0.69,1169.786,90.434
Flexible 50A,25.4,A4,A,0.718,0,0.718,0.718,1347.701,143.809
Flexible 50A,25.4,A5,A,0.708,0,0.708,0.708,1252.813,157.647
Flexible 50A,25.4,A6,A,0.707,0,0.707,0.707,1175.716,165.554
Flexible 50A,25.4,A7,A,0.693,0,0.693,0.693,1335.84,238.697
Flexible 50A,25.4,A8,A,0.716,0,0.716,0.716,1246.882,258.465
Flexible 50A,25.4,A9,A,0.715,0,0.715,0.715,1193.508,254.512
Flexible 50A,27.94,B1,B,0.645,0,0.645,0.645,1082.805,88.458
Flexible 50A,27.94,B2,B,0.641,0,0.641,0.641,978.033,96.365
Flexible 50A,27.94,B3,B,0.652,0,0.652,0.652,895.006,94.388
Flexible 50A,27.94,B4,B,0.653,0,0.653,0.653,1088.735,167.531
Flexible 50A,27.94,B5,B,0.658,0,0.658,0.658,993.848,173.461
Flexible 50A,27.94,B6,B,0.662,0,0.662,0.662,904.89,181.369
Flexible 50A,27.94,B7,B,0.661,0,0.661,0.661,1096.643,242.651
Flexible 50A,27.94,B8,B,0.667,0,0.667,0.667,983.963,250.558
Flexible 50A,27.94,B9,B,0.675,0,0.675,0.675,920.705,250.558
Flexible 50A,30.48,C1,C,0.615,0,0.615,0.615,810.002,96.365
Flexible 50A,30.48,C2,C,0.628,0,0.628,0.628,723.021,106.249
Flexible 50A,30.48,C3,C,0.64,0,0.64,0.64,647.902,110.203
Flexible 50A,30.48,C4,C,0.636,0,0.636,0.636,827.793,179.392
Flexible 50A,30.48,C5,C,0.647,0,0.647,0.647,742.79,179.392
Flexible 50A,30.48,C6,C,0.661,0,0.661,0.661,645.925,179.392
Flexible 50A,30.48,C7,C,0.655,0,0.655,0.655,815.932,260.442
Flexible 50A,30.48,C8,C,0.67,0,0.67,0.67,730.929,262.419
Flexible 50A,30.48,C9,C,0.673,0,0.673,0.673,667.67,260.442
Flexible 50A,33.02,D1,D,0.613,0,0.613,0.613,564.875,110.203
Flexible 50A,33.02,D2,D,0.622,0,0.622,0.622,475.917,120.087
Flexible 50A,33.02,D3,D,0.627,0,0.627,0.627,394.867,124.041
Flexible 50A,33.02,D4,D,0.63,0,0.63,0.63,564.875,179.392
Flexible 50A,33.02,D5,D,0.637,0,0.637,0.637,487.778,187.299
Flexible 50A,33.02,D6,D,0.642,0,0.642,0.642,394.867,201.137
Flexible 50A,33.02,D7,D,0.642,0,0.642,0.642,568.828,256.488
Flexible 50A,33.02,D8,D,0.646,0,0.646,0.646,475.917,256.488
Flexible 50A,33.02,D9,D,0.648,0,0.648,0.648,408.705,282.187
Flexible 50A,35.56,E1,E,0.59,0,0.59,0.59,298.002,122.064
Flexible 50A,35.56,E2,E,0.609,0,0.609,0.609,201.137,127.994
Flexible 50A,35.56,E3,E,0.588,0,0.588,0.588,98.342,124.041
Flexible 50A,35.56,E4,E,0.601,0,0.601,0.601,305.909,193.23
Flexible 50A,35.56,E5,E,0.62,0,0.62,0.62,193.23,205.091
Flexible 50A,35.56,E6,E,0.599,0,0.599,0.599,104.272,205.091
Flexible 50A,35.56,E7,E,0.607,0,0.607,0.607,299.979,250.558
Flexible 50A,35.56,E8,E,0.629,0,0.629,0.629,191.253,254.512
Flexible 50A,35.56,E9,E,0.606,0,0.606,0.606,104.272,274.28
Flexible 50A,38.1,F1,F,0.578,0,0.578,0.578,299.979,363.237
Flexible 50A,38.1,F2,F,0.592,0,0.592,0.592,211.021,363.237
Flexible 50A,38.1,F3,F,0.574,0,0.574,0.574,102.295,361.261
Flexible 50A,38.1,F4,F,0.585,0,0.585,0.585,301.956,469.986
Flexible 50A,38.1,F5,F,0.6,0,0.6,0.6,193.23,448.241
Flexible 50A,38.1,F6,F,0.578,0,0.578,0.578,102.295,491.732
Flexible 50A,38.1,F7,F,0.585,0,0.585,0.585,301.956,535.222
Flexible 50A,38.1,F8,F,0.602,0,0.602,0.602,203.114,533.245
Flexible 50A,38.1,F9,F,0.584,0,0.584,0.584,98.342,551.037
Flexible 50A,40.64,G1,G,0.553,0,0.553,0.553,307.886,626.156
Flexible 50A,40.64,G2,G,0.572,0,0.572,0.572,199.16,636.041
Flexible 50A,40.64,G3,G,0.553,0,0.553,0.553,106.249,626.156
Flexible 50A,40.64,G4,G,0.554,0,0.554,0.554,298.002,703.253
Flexible 50A,40.64,G5,G,0.574,0,0.574,0.574,205.091,713.137
Flexible 50A,40.64,G6,G,0.55,0,0.55,0.55,102.295,723.021
Flexible 50A,40.64,G7,G,0.558,0,0.558,0.558,284.164,784.303
Flexible 50A,40.64,G8,G,0.576,0,0.576,0.576,177.415,788.257
Flexible 50A,40.64,G9,G,0.56,0,0.56,0.56,108.226,798.141
Flexible 50A,43.18,H1,H,0.529,0,0.529,0.529,299.979,893.029
Flexible 50A,43.18,H2,H,0.542,0,0.542,0.542,191.253,889.075
Flexible 50A,43.18,H3,H,0.525,0,0.525,0.525,102.295,908.844
Flexible 50A,43.18,H4,H,0.528,0,0.528,0.528,294.048,978.033
Flexible 50A,43.18,H5,H,0.545,0,0.545,0.545,199.16,976.056
Flexible 50A,43.18,H6,H,0.523,0,0.523,0.523,112.18,985.94
Flexible 50A,43.18,H7,H,0.529,0,0.529,0.529,299.979,1059.083
Flexible 50A,43.18,H8,H,0.545,0,0.545,0.545,189.276,1055.129
Flexible 50A,43.18,H9,H,0.531,0,0.531,0.531,100.319,1068.967
Flexible 50A,45.72,I1,I,0.506,0,0.506,0.506,299.979,1173.739
Flexible 50A,45.72,I2,I,0.519,0,0.519,0.519,195.207,1155.948
Flexible 50A,45.72,I3,I,0.5,0,0.5,0.5,118.11,1161.878
Flexible 50A,45.72,I4,I,0.504,0,0.504,0.504,298.002,1242.929
Flexible 50A,45.72,I5,I,0.517,0,0.517,0.517,181.369,1238.975
Flexible 50A,45.72,I6,I,0.497,0,0.497,0.497,102.295,1262.697
Flexible 50A,45.72,I7,I,0.512,0,0.512,0.512,327.654,1314.095
Flexible 50A,45.72,I8,I,0.52,0,0.52,0.52,173.461,1327.932
Flexible 50A,45.72,I9,I,0.498,0,0.498,0.498,108.226,1325.956
Flexible 50A,48.26,J1,J,0.484,0,0.484,0.484,592.55,1157.925
Flexible 50A,48.26,J2,J,0.483,0,0.483,0.483,499.639,1159.901
Flexible 50A,48.26,J3,J,0.48,0,0.48,0.48,418.589,1159.901
Flexible 50A,48.26,J4,J,0.486,0,0.486,0.486,584.643,1207.346
Flexible 50A,48.26,J5,J,0.484,0,0.484,0.484,483.824,1227.114
Flexible 50A,48.26,J6,J,0.484,0,0.484,0.484,424.519,1233.044
Flexible 50A,48.26,J7,J,0.493,0,0.493,0.493,578.712,1288.396
Flexible 50A,48.26,J8,J,0.486,0,0.486,0.486,491.732,1292.349
Flexible 50A,48.26,J9,J,0.485,0,0.485,0.485,436.38,1298.28
Flexible 50A,50.8,K1,K,0.458,0,0.458,0.458,841.631,1163.855
Flexible 50A,50.8,K2,K,0.46,0,0.46,0.46,748.72,1171.763
Flexible 50A,50.8,K3,K,0.46,0,0.46,0.46,669.647,1167.809
Flexible 50A,50.8,K4,K,0.459,0,0.459,0.459,845.585,1236.998
Flexible 50A,50.8,K5,K,0.461,0,0.461,0.461,740.813,1260.72
Flexible 50A,50.8,K6,K,0.463,0,0.463,0.463,675.577,1268.627
Flexible 50A,50.8,K7,K,0.462,0,0.462,0.462,847.562,1310.141
Flexible 50A,50.8,K8,K,0.463,0,0.463,0.463,740.813,1314.095
Flexible 50A,50.8,K9,K,0.464,0,0.464,0.464,693.369,1316.071
Flexible 50A,53.34,L1,L,0.396,0,0.396,0.396,1098.62,1165.832
Flexible 50A,53.34,L2,L,0.414,0,0.414,0.414,1013.616,1155.948
Flexible 50A,53.34,L3,L,0.422,0,0.422,0.422,946.403,1165.832
Flexible 50A,53.34,L4,L,0.397,0,0.397,0.397,1090.712,1219.207
Flexible 50A,53.34,L5,L,0.41,0,0.41,0.41,1013.616,1219.207
Flexible 50A,53.34,L6,L,0.415,0,0.415,0.415,964.195,1223.16
Flexible 50A,53.34,L7,L,0.394,0,0.394,0.394,1104.55,1280.488
Flexible 50A,53.34,L8,L,0.407,0,0.407,0.407,1031.407,1282.465
Flexible 50A,53.34,L9,L,0.418,0,0.418,0.418,960.241,1298.28
Flexible 50A,55.88,M1,M,0.351,0,0.351,0.351,1345.724,1146.064
Flexible 50A,55.88,M2,M,0.36,0,0.36,0.36,1264.674,1140.133
Flexible 50A,55.88,M3,M,0.367,0,0.367,0.367,1209.322,1150.017
Flexible 50A,55.88,M4,M,0.355,0,0.355,0.355,1337.817,1223.16
Flexible 50A,55.88,M5,M,0.364,0,0.364,0.364,1276.535,1231.068
Flexible 50A,55.88,M6,M,0.366,0,0.366,0.366,1209.322,1235.021
Flexible 50A,55.88,M7,M,0.354,0,0.354,0.354,1347.701,1290.373
Flexible 50A,55.88,M8,M,0.367,0,0.367,0.367,1270.604,1300.257
Flexible 50A,55.88,M9,M,0.367,0,0.367,0.367,1225.137,1304.21
Flexible 50A,58.42,N1,N,0.33,0,0.33,0.33,1341.77,873.261
Flexible 50A,58.42,N2,N,0.343,0,0.343,0.343,1264.674,873.261
Flexible 50A,58.42,N3,N,0.342,0,0.342,0.342,1215.253,875.237
Flexible 50A,58.42,N4,N,0.333,0,0.333,0.333,1349.678,948.38
Flexible 50A,58.42,N5,N,0.344,0,0.344,0.344,1266.651,962.218
Flexible 50A,58.42,N6,N,0.345,0,0.345,0.345,1209.322,976.056
Flexible 50A,58.42,N7,N,0.334,0,0.334,0.334,1349.678,1019.546
Flexible 50A,58.42,N8,N,0.344,0,0.344,0.344,1270.604,1041.292
Flexible 50A,58.42,N9,N,0.348,0,0.348,0.348,1219.207,1043.268
Flexible 50A,60.96,O1,O,0.316,0,0.316,0.316,1365.492,618.249
Flexible 50A,60.96,O2,O,0.314,0,0.314,0.314,1298.28,610.342
Flexible 50A,60.96,O3,O,0.321,0,0.321,0.321,1213.276,634.064
Flexible 50A,60.96,O4,O,0.315,0,0.315,0.315,1349.678,701.276
Flexible 50A,60.96,O5,O,0.314,0,0.314,0.314,1294.326,705.23
Flexible 50A,60.96,O6,O,0.32,0,0.32,0.32,1217.23,723.021
Flexible 50A,60.96,O7,O,0.316,0,0.316,0.316,1347.701,786.28
Flexible 50A,60.96,O8,O,0.321,0,0.321,0.321,1298.28,794.187
Flexible 50A,60.96,O9,O,0.324,0,0.324,0.324,1231.068,798.141
Flexible 50A,63.5,P1,P,0.293,0,0.293,0.293,1359.562,359.284
Flexible 50A,63.5,P2,P,0.295,0,0.295,0.295,1286.419,363.237
Flexible 50A,63.5,P3,P,0.299,0,0.299,0.299,1205.369,371.145
Flexible 50A,63.5,P4,P,0.294,0,0.294,0.294,1361.539,448.241
Flexible 50A,63.5,P5,P,0.298,0,0.298,0.298,1288.396,466.033
Flexible 50A,63.5,P6,P,0.299,0,0.299,0.299,1225.137,448.241
Flexible 50A,63.5,P7,P,0.458,0,0.458,0.458,1387.237,527.315
Flexible 50A,63.5,P8,P,0.299,0,0.299,0.299,1302.234,535.222
Flexible 50A,63.5,P9,P,0.3,0,0.3,0.3,1231.068,533.245
Flexible 50A,66.04,Q1,Q,0.285,0,0.285,0.285,1098.62,361.261
Flexible 50A,66.04,Q2,Q,0.289,0,0.289,0.289,1005.708,371.145
Flexible 50A,66.04,Q3,Q,0.288,0,0.288,0.288,958.264,369.168
Flexible 50A,66.04,Q4,Q,0.281,0,0.281,0.281,1122.342,420.566
Flexible 50A,66.04,Q5,Q,0.289,0,0.289,0.289,1031.407,428.473
Flexible 50A,66.04,Q6,Q,0.297,0,0.297,0.297,936.519,440.334
Flexible 50A,66.04,Q7,Q,0.285,0,0.285,0.285,1112.458,509.523
Flexible 50A,66.04,Q8,Q,0.293,0,0.293,0.293,1029.431,513.477
Flexible 50A,66.04,Q9,Q,0.3,0,0.3,0.3,952.334,523.361
Flexible 50A,68.58,R1,R,0.288,0,0.288,0.288,839.654,361.261
Flexible 50A,68.58,R2,R,0.291,0,0.291,0.291,746.743,365.214
Flexible 50A,68.58,R3,R,0.299,0,0.299,0.299,681.508,371.145
Flexible 50A,68.58,R4,R,0.292,0,0.292,0.292,855.469,424.519
Flexible 50A,68.58,R5,R,0.292,0,0.292,0.292,760.581,432.427
Flexible 50A,68.58,R6,R,0.295,0,0.295,0.295,675.577,438.357
Flexible 50A,68.58,R7,R,0.297,0,0.297,0.297,843.608,499.639
Flexible 50A,68.58,R8,R,0.299,0,0.299,0.299,756.627,501.616
Flexible 50A,68.58,R9,R,0.298,0,0.298,0.298,697.322,507.546
Flexible 50A,71.12,S1,S,0.282,0,0.282,0.282,553.013,369.168
Flexible 50A,71.12,S2,S,0.283,0,0.283,0.283,475.917,371.145
Flexible 50A,71.12,S3,S,0.286,0,0.286,0.286,408.705,371.145
Flexible 50A,71.12,S4,S,0.284,0,0.284,0.284,551.037,430.45
Flexible 50A,71.12,S5,S,0.286,0,0.286,0.286,479.871,436.38
Flexible 50A,71.12,S6,S,0.283,0,0.283,0.283,434.403,438.357
Flexible 50A,71.12,S7,S,0.287,0,0.287,0.287,566.851,513.477
Flexible 50A,71.12,S8,S,0.289,0,0.289,0.289,469.986,515.454
Flexible 50A,71.12,S9,S,0.286,0,0.286,0.286,406.728,517.431
Flexible 50A,73.66,T1,T,0.276,0,0.276,0.276,568.828,624.18
Flexible 50A,73.66,T2,T,0.276,0,0.276,0.276,495.685,620.226
Flexible 50A,73.66,T3,T,0.276,0,0.276,0.276,410.681,643.948
Flexible 50A,73.66,T4,T,0.28,0,0.28,0.28,582.666,701.276
Flexible 50A,73.66,T5,T,0.278,0,0.278,0.278,491.732,711.16
Flexible 50A,73.66,T6,T,0.277,0,0.277,0.277,412.658,711.16
Flexible 50A,73.66,T7,T,0.281,0,0.281,0.281,586.62,774.419
Flexible 50A,73.66,T8,T,0.278,0,0.278,0.278,495.685,780.349
Flexible 50A,73.66,T9,T,0.281,0,0.281,0.281,414.635,780.349
Flexible 50A,76.2,U1,U,0.272,0,0.272,0.272,576.736,902.913
Flexible 50A,76.2,U2,U,0.27,0,0.27,0.27,464.056,914.774
Flexible 50A,76.2,U3,U,0.272,0,0.272,0.272,408.705,904.89
Flexible 50A,76.2,U4,U,0.277,0,0.277,0.277,560.921,978.033
Flexible 50A,76.2,U5,U,0.275,0,0.275,0.275,489.755,980.01
Flexible 50A,76.2,U6,U,0.272,0,0.272,0.272,412.658,980.01
Flexible 50A,76.2,U7,U,0.279,0,0.279,0.279,574.759,1051.176
Flexible 50A,76.2,U8,U,0.273,0,0.273,0.273,462.079,1045.245
Flexible 50A,76.2,U9,U,0.273,0,0.273,0.273,400.797,1053.153
Flexible 50A,78.74,V1,V,0.261,0,0.261,0.261,865.353,883.145
Flexible 50A,78.74,V2,V,0.262,0,0.262,0.262,748.72,879.191
Flexible 50A,78.74,V3,V,0.263,0,0.263,0.263,681.508,885.122
Flexible 50A,78.74,V4,V,0.266,0,0.266,0.266,859.423,972.102
Flexible 50A,78.74,V5,V,0.265,0,0.265,0.265,738.836,966.172
Flexible 50A,78.74,V6,V,0.264,0,0.264,0.264,685.461,966.172
Flexible 50A,78.74,V7,V,0.267,0,0.267,0.267,847.562,1045.245
Flexible 50A,78.74,V8,V,0.267,0,0.267,0.267,762.558,1043.268
Flexible 50A,78.74,V9,V,0.269,0,0.269,0.269,695.346,1039.315
Flexible 50A,78.74,W1,V,0.232,0,0.232,0.232,1112.458,889.075
Flexible 50A,81.28,W2,W,0.241,0,0.241,0.241,1021.523,887.098
Flexible 50A,81.28,W3,W,0.244,0,0.244,0.244,964.195,885.122
Flexible 50A,81.28,W4,W,0.233,0,0.233,0.233,1112.458,981.987
Flexible 50A,81.28,W5,W,0.243,0,0.243,0.243,1017.569,981.987
Flexible 50A,81.28,W6,W,0.245,0,0.245,0.245,966.172,983.963
Flexible 50A,81.28,W7,W,0.236,0,0.236,0.236,1102.573,1051.176
Flexible 50A,81.28,W8,W,0.243,0,0.243,0.243,1011.639,1047.222
Flexible 50A,81.28,W9,W,0.252,0,0.252,0.252,962.218,1049.199
Flexible 50A,81.28,X1,W,0.215,0,0.215,0.215,1112.458,632.087
Flexible 50A,83.82,X2,X,0.221,0,0.221,0.221,1025.477,632.087
Flexible 50A,83.82,X3,X,0.223,0,0.223,0.223,956.288,630.11
Flexible 50A,83.82,X4,X,0.216,0,0.216,0.216,1116.411,717.091
Flexible 50A,83.82,X5,X,0.225,0,0.225,0.225,1033.384,721.044
Flexible 50A,83.82,X6,X,0.228,0,0.228,0.228,964.195,728.952
Flexible 50A,83.82,X7,X,0.219,0,0.219,0.219,1114.434,784.303
Flexible 50A,83.82,X8,X,0.225,0,0.225,0.225,1045.245,780.349
Flexible 50A,83.82,X9,X,0.227,0,0.227,0.227,981.986,792.21
Flexible 50A,83.82,Y1,X,0.225,0,0.225,0.225,823.84,618.249
Flexible 50A,86.36,Y2,Y,0.228,0,0.228,0.228,770.465,620.226
Flexible 50A,86.36,Y3,Y,0.225,0,0.225,0.225,697.322,622.203
Flexible 50A,86.36,Y4,Y,0.23,0,0.23,0.23,833.724,689.415
Flexible 50A,86.36,Y5,Y,0.229,0,0.229,0.229,772.442,693.369
Flexible 50A,86.36,Y6,Y,0.228,0,0.228,0.228,724.998,693.369
Flexible 50A,86.36,Y7,Y,0.234,0,0.234,0.234,833.724,754.651
Flexible 50A,86.36,Y8,Y,0.229,0,0.229,0.229,778.373,762.558
Flexible 50A,86.36,Y9,Y,0.229,0,0.229,0.229,707.207,762.558
Elastic 80A,25.4,A1,A,0.704,0,0.704,0.704,1392,517
Elastic 80A,25.4,A2,A,0.731,0,0.731,0.731,1285.147,519.029
Elastic 80A,25.4,A3,A,0.728,0,0.728,0.728,1206.088,526.559
Elastic 80A,25.4,A4,A,0.707,0,0.707,0.707,1388.677,588.676
Elastic 80A,25.4,A5,A,0.738,0,0.738,0.738,1294.559,590.559
Elastic 80A,25.4,A6,A,0.733,0,0.733,0.733,1213.618,596.206
Elastic 80A,25.4,A7,A,0.704,0,0.704,0.704,1386.794,658.324
Elastic 80A,25.4,A8,A,0.74,0,0.74,0.74,1281.382,667.735
Elastic 80A,25.4,A9,A,0.742,0,0.742,0.742,1213.618,677.147
Elastic 80A,27.94,B1,B,0.691,0,0.691,0.691,1106.323,515.265
Elastic 80A,27.94,B2,B,0.712,0,0.712,0.712,1006.559,515.265
Elastic 80A,27.94,B3,B,0.73,0,0.73,0.73,955.735,519.029
Elastic 80A,27.94,B4,B,0.695,0,0.695,0.695,1104.441,569.853
Elastic 80A,27.94,B5,B,0.717,0,0.717,0.717,1025.382,586.794
Elastic 80A,27.94,B6,B,0.74,0,0.74,0.74,950.088,594.324
Elastic 80A,27.94,B7,B,0.705,0,0.705,0.705,1119.5,645.147
Elastic 80A,27.94,B8,B,0.729,0,0.729,0.729,1019.735,658.324
Elastic 80A,27.94,B9,B,0.754,0,0.754,0.754,955.735,679.029
Elastic 80A,30.48,C1,C,0.712,0,0.712,0.712,842.794,515.265
Elastic 80A,30.48,C2,C,0.716,0,0.716,0.716,731.735,524.676
Elastic 80A,30.48,C3,C,0.721,0,0.721,0.721,645.147,519.029
Elastic 80A,30.48,C4,C,0.723,0,0.723,0.723,850.324,605.618
Elastic 80A,30.48,C5,C,0.725,0,0.725,0.725,733.618,616.912
Elastic 80A,30.48,C6,C,0.726,0,0.726,0.726,643.265,637.618
Elastic 80A,30.48,C7,C,0.738,0,0.738,0.738,844.676,684.676
Elastic 80A,30.48,C8,C,0.736,0,0.736,0.736,754.324,682.794
Elastic 80A,30.48,C9,C,0.733,0,0.733,0.733,645.147,694.088
Elastic 80A,33.02,D1,D,0.679,0,0.679,0.679,564.206,522.794
Elastic 80A,33.02,D2,D,0.67,0,0.67,0.67,475.735,526.559
Elastic 80A,33.02,D3,D,0.67,0,0.67,0.67,400.441,532.206
Elastic 80A,33.02,D4,D,0.685,0,0.685,0.685,586.794,603.735
Elastic 80A,33.02,D5,D,0.681,0,0.681,0.681,483.265,611.265
Elastic 80A,33.02,D6,D,0.675,0,0.675,0.675,413.618,607.5
Elastic 80A,33.02,D7,D,0.687,0,0.687,0.687,571.735,688.441
Elastic 80A,33.02,D8,D,0.681,0,0.681,0.681,475.735,686.559
Elastic 80A,33.02,D9,D,0.678,0,0.678,0.678,421.147,705.382
Elastic 80A,35.56,E1,E,0.63,0,0.63,0.63,300.676,539.735
Elastic 80A,35.56,E2,E,0.644,0,0.644,0.644,163.265,543.5
Elastic 80A,35.56,E3,E,0.622,0,0.622,0.622,89.853,551.029
Elastic 80A,35.56,E4,E,0.631,0,0.631,0.631,295.029,616.912
Elastic 80A,35.56,E5,E,0.648,0,0.648,0.648,183.971,620.676
Elastic 80A,35.56,E6,E,0.625,0,0.625,0.625,91.735,633.853
Elastic 80A,35.56,E7,E,0.634,0,0.634,0.634,295.029,677.147
Elastic 80A,35.56,E8,E,0.655,0,0.655,0.655,193.382,690.324
Elastic 80A,35.56,E9,E,0.625,0,0.625,0.625,95.5,707.265
Elastic 80A,38.1,F1,F,0.595,0,0.595,0.595,272.441,797.618
Elastic 80A,38.1,F2,F,0.613,0,0.613,0.613,204.676,805.147
Elastic 80A,38.1,F3,F,0.59,0,0.59,0.59,101.147,818.323
Elastic 80A,38.1,F4,F,0.601,0,0.601,0.601,293.147,871.029
Elastic 80A,38.1,F5,F,0.613,0,0.613,0.613,200.912,876.677
Elastic 80A,38.1,F6,F,0.593,0,0.593,0.593,99.265,904.912
Elastic 80A,38.1,F7,F,0.599,0,0.599,0.599,302.559,948.206
Elastic 80A,38.1,F8,F,0.614,0,0.614,0.614,199.029,970.794
Elastic 80A,38.1,F9,F,0.593,0,0.593,0.593,99.265,978.323
Elastic 80A,40.64,G1,G,0.563,0,0.563,0.563,287.5,1089.382
Elastic 80A,40.64,G2,G,0.581,0,0.581,0.581,185.853,1106.323
Elastic 80A,40.64,G3,G,0.556,0,0.556,0.556,118.088,1102.559
Elastic 80A,40.64,G4,G,0.561,0,0.561,0.561,285.618,1164.677
Elastic 80A,40.64,G5,G,0.576,0,0.576,0.576,182.088,1166.559
Elastic 80A,40.64,G6,G,0.558,0,0.558,0.558,89.853,1177.853
Elastic 80A,40.64,G7,G,0.561,0,0.561,0.561,302.559,1232.441
Elastic 80A,40.64,G8,G,0.581,0,0.581,0.581,189.618,1245.618
Elastic 80A,40.64,G9,G,0.557,0,0.557,0.557,101.147,1255.029
Elastic 80A,43.18,H1,H,0.53,0,0.53,0.53,291.265,1356.677
Elastic 80A,43.18,H2,H,0.542,0,0.542,0.542,187.735,1349.147
Elastic 80A,43.18,H3,H,0.525,0,0.525,0.525,103.029,1373.618
Elastic 80A,43.18,H4,H,0.525,0,0.525,0.525,293.147,1452.677
Elastic 80A,43.18,H5,H,0.546,0,0.546,0.546,182.088,1450.794
Elastic 80A,43.18,H6,H,0.523,0,0.523,0.523,101.147,1462.088
Elastic 80A,43.18,H7,H,0.525,0,0.525,0.525,279.971,1539.265
Elastic 80A,43.18,H8,H,0.543,0,0.543,0.543,178.324,1541.147
Elastic 80A,43.18,H9,H,0.526,0,0.526,0.526,87.971,1550.559
Elastic 80A,45.72,I1,I,0.497,0,0.497,0.497,313.853,1648.441
Elastic 80A,45.72,I2,I,0.511,0,0.511,0.511,200.912,1661.618
Elastic 80A,45.72,I3,I,0.491,0,0.491,0.491,89.853,1661.618
Elastic 80A,45.72,I4,I,0.496,0,0.496,0.496,298.794,1733.147
Elastic 80A,45.72,I5,I,0.511,0,0.511,0.511,204.676,1740.677
Elastic 80A,45.72,I6,I,0.488,0,0.488,0.488,93.618,1751.971
Elastic 80A,45.72,I7,I,0.491,0,0.491,0.491,302.559,1808.441
Elastic 80A,45.72,I8,I,0.504,0,0.504,0.504,191.5,1802.794
Elastic 80A,45.72,I9,I,0.483,0,0.483,0.483,93.618,1815.971
Elastic 80A,48.26,J1,J,0.468,0,0.468,0.468,594.324,1657.853
Elastic 80A,48.26,J2,J,0.465,0,0.465,0.465,479.5,1661.618
Elastic 80A,48.26,J3,J,0.469,0,0.469,0.469,394.794,1669.147
Elastic 80A,48.26,J4,J,0.46,0,0.46,0.46,556.676,1714.323
Elastic 80A,48.26,J5,J,0.468,0,0.468,0.468,477.618,1723.735
Elastic 80A,48.26,J6,J,0.469,0,0.469,0.469,407.971,1729.382
Elastic 80A,48.26,J7,J,0.459,0,0.459,0.459,562.324,1783.971
Elastic 80A,48.26,J8,J,0.463,0,0.463,0.463,481.382,1785.853
Elastic 80A,48.26,J9,J,0.464,0,0.464,0.464,419.265,1791.5
Elastic 80A,50.8,K1,K,0.416,0,0.416,0.416,859.735,1669.147
Elastic 80A,50.8,K2,K,0.428,0,0.428,0.428,765.618,1674.794
Elastic 80A,50.8,K3,K,0.429,0,0.429,0.429,695.971,1676.677
Elastic 80A,50.8,K4,K,0.409,0,0.409,0.409,852.206,1753.853
Elastic 80A,50.8,K5,K,0.421,0,0.421,0.421,759.971,1746.323
Elastic 80A,50.8,K6,K,0.424,0,0.424,0.424,707.265,1755.735
Elastic 80A,50.8,K7,K,0.408,0,0.408,0.408,842.794,1797.147
Elastic 80A,50.8,K8,K,0.419,0,0.419,0.419,765.618,1793.382
Elastic 80A,50.8,K9,K,0.419,0,0.419,0.419,716.676,1806.559
Elastic 80A,53.34,L1,L,0.375,0,0.375,0.375,1134.559,1669.147
Elastic 80A,53.34,L2,L,0.375,0,0.375,0.375,1046.088,1672.912
Elastic 80A,53.34,L3,L,0.377,0,0.377,0.377,980.206,1676.677
Elastic 80A,53.34,L4,L,0.373,0,0.373,0.373,1140.206,1733.147
Elastic 80A,53.34,L5,L,0.376,0,0.376,0.376,1070.559,1742.559
Elastic 80A,53.34,L6,L,0.375,0,0.375,0.375,999.029,1746.323
Elastic 80A,53.34,L7,L,0.372,0,0.372,0.372,1134.559,1802.794
Elastic 80A,53.34,L8,L,0.373,0,0.373,0.373,1061.147,1787.735
Elastic 80A,53.34,L9,L,0.374,0,0.374,0.374,1017.853,1804.677
Elastic 80A,55.88,M1,M,0.356,0,0.356,0.356,1399.971,1669.147
Elastic 80A,55.88,M2,M,0.363,0,0.363,0.363,1330.323,1678.559
Elastic 80A,55.88,M3,M,0.357,0,0.357,0.357,1256.912,1678.559
Elastic 80A,55.88,M4,M,0.359,0,0.359,0.359,1388.677,1735.029
Elastic 80A,55.88,M5,M,0.36,0,0.36,0.36,1307.735,1746.323
Elastic 80A,55.88,M6,M,0.36,0,0.36,0.36,1262.559,1750.088
Elastic 80A,55.88,M7,M,0.362,0,0.362,0.362,1398.088,1783.971
Elastic 80A,55.88,M8,M,0.361,0,0.361,0.361,1319.029,1793.382
Elastic 80A,55.88,M9,M,0.359,0,0.359,0.359,1255.029,1797.147
Elastic 80A,58.42,N1,N,0.337,0,0.337,0.337,1392.441,1373.618
Elastic 80A,58.42,N2,N,0.344,0,0.344,0.344,1309.618,1390.559
Elastic 80A,58.42,N3,N,0.343,0,0.343,0.343,1273.853,1386.794
Elastic 80A,58.42,N4,N,0.338,0,0.338,0.338,1392.441,1433.853
Elastic 80A,58.42,N5,N,0.344,0,0.344,0.344,1343.5,1437.618
Elastic 80A,58.42,N6,N,0.346,0,0.346,0.346,1287.029,1450.794
